iorig,x,y,z,vx,vy,vz,u,h,alpha,divv
104614,0.58984375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.053499761989726995,0.0,3.717739144969422,0.019047542,0.0,4.680506e-05
104615,0.60546875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.06152315905903706,0.0,3.717739144969422,0.019047542,0.0,5.3824446e-05
104616,0.62109375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.06895405447462495,0.0,3.717739144969422,0.019047542,0.0,6.0325478e-05
104617,0.63671875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.07572088465149746,0.0,3.717739144969422,0.019047542,0.0,6.6245535e-05
104618,0.65234375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.08175848131592515,0.0,3.717739144969422,0.019047542,0.0,7.152762e-05
104619,0.66796875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.08700869911154326,0.0,3.717739144969422,0.019047542,0.0,7.612085e-05
104620,0.68359375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.09142097557091856,0.0,3.717739144969422,0.019047542,0.0,7.998099e-05
104621,0.69921875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.09495281805975142,0.0,3.717739144969422,0.019047542,0.0,8.307088e-05
104622,0.71484375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.09757021300417258,0.0,3.717739144969422,0.019047542,0.0,8.536075e-05
104623,0.73046875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.09924795346005355,0.0,3.717739144969422,0.019047542,0.0,8.682854e-05
104624,0.74609375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.0999698818696578,0.0,3.717739144969422,0.019047542,0.0,8.746013e-05
104625,0.76171875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.09972904566775465,0.0,3.717739144969422,0.019047542,0.0,8.7249435e-05
104626,0.77734375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.09852776423862285,0.0,3.717739144969422,0.019047542,0.0,8.619847e-05
104627,0.79296875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.09637760657911225,0.0,3.717739144969422,0.019047542,0.0,8.431738e-05
104628,0.80859375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.09329927988287984,0.0,3.717739144969422,0.019047542,0.0,8.162426e-05
104629,0.82421875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.08932243011879504,0.0,3.717739144969422,0.019047542,0.0,7.814505e-05
104630,0.83984375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.0844853565240535,0.0,3.717739144969422,0.019047542,0.0,7.391327e-05
104631,0.85546875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.07883464276158622,0.0,3.717739144969422,0.019047542,0.0,6.896965e-05
104632,0.87109375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.07242470829392054,0.0,3.717739144969422,0.019047542,0.0,6.336183e-05
104633,0.88671875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.06531728429400702,0.0,3.717739144969422,0.019047542,0.0,5.7143796e-05
104634,0.90234375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.057580819140278544,0.0,3.717739144969422,0.019047542,0.0,5.0375435e-05
104635,0.91796875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.04928981922134791,0.0,3.717739144969422,0.019047542,0.0,4.312193e-05
104636,0.93359375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.04052413139875669,0.0,3.717739144969422,0.019047542,0.0,3.5453137e-05
104637,0.94921875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.031368174038049215,0.0,3.717739144969422,0.019047542,0.0,2.7442911e-05
104638,0.96484375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.021910124013765252,0.0,3.717739144969422,0.019047542,0.0,1.9168398e-05
104639,0.98046875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.012241067517935146,0.0,3.717739144969422,0.019047542,0.0,1.0709279e-05
104640,0.99609375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.002454122850258462,0.0,3.717739144969422,0.019047542,0.0,2.1470255e-06
104641,0.00390625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.002454122852299201,0.0,3.6796684421955157,0.018977875,0.0,-4.54025e-06
104642,0.01953125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.012241067519961192,0.0,3.6796684421955157,0.018977875,0.0,-2.2646589e-05
104643,0.03515625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.021910124015757003,0.0,3.6796684421955157,0.018977875,0.0,-4.053483e-05
104644,0.05078125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.03136817403998758,0.0,3.6796684421955157,0.018977875,0.0,-5.8032696e-05
104645,0.06640625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.040524131400622915,0.0,3.6796684421955157,0.018977875,0.0,-7.497168e-05
104646,0.08203125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.04928981922312411,0.0,3.6796684421955157,0.018977875,0.0,-9.118864e-05
104647,0.09765625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.057580819141947515,0.0,3.6796684421955157,0.018977875,0.0,-0.000106527405
104648,0.11328125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.06531728429555278,0.0,3.6796684421955157,0.018977875,0.0,-0.000120840254
104649,0.12890625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.07242470829532814,0.0,3.6796684421955157,0.018977875,0.0,-0.00013398935
104650,0.14453125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.07883464276284215,0.0,3.6796684421955157,0.018977875,0.0,-0.00014584805
104651,0.16015625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.08448535652514562,0.0,3.6796684421955157,0.018977875,0.0,-0.00015630215
104652,0.17578125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.08932243011971287,0.0,3.6796684421955157,0.018977875,0.0,-0.00016525098
104653,0.19140625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.09329927988361453,0.0,3.6796684421955157,0.018977875,0.0,-0.00017260836
104654,0.20703125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.09637760657965672,0.0,3.6796684421955157,0.018977875,0.0,-0.00017830341
104655,0.22265625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.09852776423897185,0.0,3.6796684421955157,0.018977875,0.0,-0.0001822813
104656,0.23828125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.0997290456679048,0.0,3.6796684421955157,0.018977875,0.0,-0.00018450375
104657,0.25390625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.0999698818696077,0.0,3.6796684421955157,0.018977875,0.0,-0.0001849493
104658,0.26953125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.09924795345980365,0.0,3.6796684421955157,0.018977875,0.0,-0.0001836137
104659,0.28515625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.09757021300372531,0.0,3.6796684421955157,0.018977875,0.0,-0.0001805098
104660,0.30078125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.09495281805911107,0.0,3.6796684421955157,0.018977875,0.0,-0.00017566748
104661,0.31640625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.09142097557009132,0.0,3.6796684421955157,0.018977875,0.0,-0.00016913339
104662,0.33203125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.08700869911053706,0.0,3.6796684421955157,0.018977875,0.0,-0.00016097046
104663,0.34765625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.08175848131474972,0.0,3.6796684421955157,0.018977875,0.0,-0.00015125729
104664,0.36328125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.07572088465016408,0.0,3.6796684421955157,0.018977875,0.0,-0.00014008743
104665,0.37890625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.0689540544731465,0.0,3.6796684421955157,0.018977875,0.0,-0.00012756846
104666,0.39453125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.06152315905742776,0.0,3.6796684421955157,0.018977875,0.0,-0.00011382093
104667,0.41015625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.05349976198800234,0.0,3.6796684421955157,0.018977875,0.0,-9.8977245e-05
104668,0.42578125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.044961132964684285,0.0,3.6796684421955157,0.018977875,0.0,-8.3180355e-05
104669,0.44140625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.035989503652658114,0.0,3.6796684421955157,0.018977875,0.0,-6.658239e-05
104670,0.45703125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.02667127574659066,0.0,3.6796684421955157,0.018977875,0.0,-4.9343198e-05
104671,0.47265625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.01709618887507945,0.0,3.6796684421955157,0.018977875,0.0,-3.1628806e-05
104672,0.48828125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,0.007356456358972673,0.0,3.6796684421955157,0.018977875,0.0,-1.3609813e-05
104673,0.50390625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.002454122853319587,0.0,3.6796684421955157,0.018977875,0.0,4.5402503e-06
104674,0.51953125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.01224106752097421,0.0,3.6796684421955157,0.018977875,0.0,2.2646589e-05
104675,0.53515625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.021910124016752897,0.0,3.6796684421955157,0.018977875,0.0,4.053483e-05
104676,0.55078125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.03136817404095676,0.0,3.6796684421955157,0.018977875,0.0,5.8032696e-05
104677,0.56640625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.04052413140155605,0.0,3.6796684421955157,0.018977875,0.0,7.497168e-05
104678,0.58203125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.0492898192240122,0.0,3.6796684421955157,0.018977875,0.0,9.118864e-05
104679,0.59765625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.05758081914278203,0.0,3.6796684421955157,0.018977875,0.0,0.000106527405
104680,0.61328125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.06531728429632566,0.0,3.6796684421955157,0.018977875,0.0,0.000120840254
104681,0.62890625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.07242470829603195,0.0,3.6796684421955157,0.018977875,0.0,0.00013398935
104682,0.64453125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.07883464276347008,0.0,3.6796684421955157,0.018977875,0.0,0.00014584805
104683,0.66015625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.0844853565256917,0.0,3.6796684421955157,0.018977875,0.0,0.00015630215
104684,0.67578125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.08932243012017177,0.0,3.6796684421955157,0.018977875,0.0,0.00016525098
104685,0.69140625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.09329927988398186,0.0,3.6796684421955157,0.018977875,0.0,0.00017260836
104686,0.70703125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.09637760657992894,0.0,3.6796684421955157,0.018977875,0.0,0.00017830341
104687,0.72265625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.09852776423914633,0.0,3.6796684421955157,0.018977875,0.0,0.0001822813
104688,0.73828125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.0997290456679799,0.0,3.6796684421955157,0.018977875,0.0,0.00018450375
104689,0.75390625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.09996988186958267,0.0,3.6796684421955157,0.018977875,0.0,0.0001849493
104690,0.76953125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.09924795345967871,0.0,3.6796684421955157,0.018977875,0.0,0.0001836137
104691,0.78515625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.09757021300350169,0.0,3.6796684421955157,0.018977875,0.0,0.0001805098
104692,0.80078125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.09495281805879091,0.0,3.6796684421955157,0.018977875,0.0,0.00017566748
104693,0.81640625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.0914209755696777,0.0,3.6796684421955157,0.018977875,0.0,0.00016913339
104694,0.83203125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.08700869911003399,0.0,3.6796684421955157,0.018977875,0.0,0.00016097046
104695,0.84765625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.08175848131416201,0.0,3.6796684421955157,0.018977875,0.0,0.00015125729
104696,0.86328125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.07572088464949742,0.0,3.6796684421955157,0.018977875,0.0,0.00014008743
104697,0.87890625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.06895405447240727,0.0,3.6796684421955157,0.018977875,0.0,0.00012756846
104698,0.89453125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.06152315905662314,0.0,3.6796684421955157,0.018977875,0.0,0.00011382093
104699,0.91015625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.05349976198714001,0.0,3.6796684421955157,0.018977875,0.0,9.8977245e-05
104700,0.92578125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.044961132963772625,0.0,3.6796684421955157,0.018977875,0.0,8.3180355e-05
104701,0.94140625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.03598950365170582,0.0,3.6796684421955157,0.018977875,0.0,6.658239e-05
104702,0.95703125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.026671275745606987,0.0,3.6796684421955157,0.018977875,0.0,4.9343198e-05
104703,0.97265625,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.017096188874073798,0.0,3.6796684421955157,0.018977875,0.0,3.1628806e-05
104704,0.98828125,0.1515485313531116,0.13395647030845503,-0.4808864415614252,-0.007356456357954799,0.0,3.6796684421955157,0.018977875,0.0,1.3609813e-05
104705,0.01171875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.007356456359990601,0.0,3.6019758725916664,0.018836008,3.5549701e-12,-2.6838075e-05
104706,0.02734375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.01709618887608512,0.0,3.6019758725916664,0.018836008,1.885365e-11,-6.23709e-05
104707,0.04296875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.026671275747574375,0.0,3.6019758725916664,0.018836008,4.4414895e-11,-9.730306e-05
104708,0.05859375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.035989503653610415,0.0,3.6019758725916664,0.018836008,7.7208254e-11,-0.00013129813
104709,0.07421875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.04496113296559599,0.0,3.6019758725916664,0.018836008,1.1357027e-10,-0.00016402875
104710,0.08984375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.05349976198886467,0.0,3.6019758725916664,0.018836008,1.4977414e-10,-0.00019517966
104711,0.10546875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.06152315905823241,0.0,3.6019758725916664,0.018836008,1.8252722e-10,-0.0002244509
104712,0.12109375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.06895405447388574,0.0,3.6019758725916664,0.018836008,2.0931433e-10,-0.00025156053
104713,0.13671875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.07572088465083075,0.0,3.6019758725916664,0.018836008,2.2855713e-10,-0.00027624753
104714,0.15234375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.08175848131533744,0.0,3.6019758725916664,0.018836008,2.3960758e-10,-0.0002982741
104715,0.16796875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.08700869911104014,0.0,3.6019758725916664,0.018836008,2.4262034e-10,-0.00031742812
104716,0.18359375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.09142097557050494,0.0,3.6019758725916664,0.018836008,2.3835914e-10,-0.00033352512
104717,0.19921875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.09495281805943123,0.0,3.6019758725916664,0.018836008,2.2798438e-10,-0.00034641012
104718,0.21484375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.09757021300394896,0.0,3.6019758725916664,0.018836008,2.128569e-10,-0.000355959
104719,0.23046875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.0992479534599286,0.0,3.6019758725916664,0.018836008,1.9437707e-10,-0.0003620798
104720,0.24609375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.09996988186963275,0.0,3.6019758725916664,0.018836008,1.7386649e-10,-0.00036471355
104721,0.26171875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.09972904566782972,0.0,3.6019758725916664,0.018836008,1.5249131e-10,-0.00036383493
104722,0.27734375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.09852776423879733,0.0,3.6019758725916664,0.018836008,1.3122044e-10,-0.00035945236
104723,0.29296875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.09637760657938449,0.0,3.6019758725916664,0.018836008,1.10811534e-10,-0.0003516081
104724,0.30859375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.09329927988324718,0.0,3.6019758725916664,0.018836008,9.1816624e-11,-0.00034037762
104725,0.32421875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.08932243011925396,0.0,3.6019758725916664,0.018836008,7.460015e-11,-0.00032586916
104726,0.33984375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.08448535652459957,0.0,3.6019758725916664,0.018836008,5.936483e-11,-0.00030822237
104727,0.35546875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.0788346427622142,0.0,3.6019758725916664,0.018836008,4.618044e-11,-0.00028760725
104728,0.37109375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.07242470829462436,0.0,3.6019758725916664,0.018836008,3.50135e-11,-0.0002642223
104729,0.38671875,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.06531728429477993,0.0,3.6019758725916664,0.018836008,2.5755405e-11,-0.00023829275
104730,0.40234375,0.17125252489237844,0.13395647030845503,-0.45890474210705123,0.05758081914111303,0.0,3.6019758725916664,0.018836008,1.8248288e-11,-0.00021006832
